#sample	Num_CNVs	Num_Auto_Del	Num_Auto_Dup	Num_ChrX_Del	Num_ChrX_Dup	Len_CNVs	Len_Auto_Del	Len_Auto_Dup	Len_ChrX_Del	Len_ChrX_Dup	Chrm_aberration
con_scz_aber_eur_A6.0*Ab_PT-25J1|UNMAN_BIP19511	5	4	1	0	0	311907	252940	58967	0	0	
p832|p832	4	1	3	0	0	502578	173917	328661	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23OG|MUTER_12766209	2	1	1	0	0	257903	49616	208287	0	0	
con_scz_aber_eur_A6.0*Ab_PT-25BD|THERM_BIP18482	2	2	0	0	0	52480	52480	0	0	0	
con_scz_swe1_eur_A5.0*Sw1_PT-1RU5|STORK_36113413	2	0	2	0	0	216072	0	216072	0	0	
con_scz_port_eur_A6.0*Port_PT-1OI9|ANISE_AZ8276-1	3	1	2	0	0	137174	53647	83527	0	0	
c951|c951	3	3	0	0	0	295574	295574	0	0	0	
TEPEE_p_Bipolar_ED_Affy_P4_BI_SNP_C01_143426.CEL	2	0	2	0	0	317858	0	317858	0	0	
SF_0454|SF_0454	1	1	0	0	0	67355	67355	0	0	0	
con_scz_port_eur_A6.0*Port_PT-1P7W|SNOOP_AZ8430-1	3	1	2	0	0	357821	91394	266427	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NRX|SORGO_00S246	3	1	2	0	0	237118	60082	177036	0	0	
con_scz_aber_eur_A6.0*Ab_PT-247G|UNMAN_33262336	2	1	1	0	0	121762	103943	17819	0	0	
cas_scz_port_eur_A6.0*Port_PT-1PFK|SAUCY_AZE128-3	6	1	4	0	1	763213	202515	334998	0	225700	
con_scz_aber_eur_A6.0*Ab_PT-23PL|TRACK_12766325	4	2	2	0	0	332295	138794	193501	0	0	
con_scz_port_eur_A6.0*Port_PT-1PQG|MOGGY_AZ8394-12	1	0	1	0	0	309735	0	309735	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-24BF|TRACK_12778822	2	0	2	0	0	174526	0	174526	0	0	
p1125|p1125	7	3	3	0	1	1018453	174161	683829	0	160463	
c775|c775	2	0	1	0	1	202596	0	48253	0	154343	
cas_scz_swe1_eur_A5.0*Sw1_PT-1SCN|SODIC_36112196	4	3	1	0	0	3737435	2211450	1525985	0	0	
cas_scz_swe1_eur_A5.0*Sw1_PT-1SDA|CHICO_36112666	1	1	0	0	0	86477	86477	0	0	0	
con_scz_aber_eur_A6.0*Ab_PT-247L|BOURG_33262334	2	1	1	0	0	120984	69349	51635	0	0	
con_scz_aber_eur_A6.0*Ab_PT-24SX|WATAP_BIP18503	3	1	2	0	0	768375	63269	705106	0	0	
c866|c866	5	3	2	0	0	477657	282075	195582	0	0	
TONDO_p_Bipolar_ED_Affy_P2_BI_SNP_G04_143284.CEL	3	3	0	0	0	214741	214741	0	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23K3|COVET_20273898	1	0	1	0	0	156400	0	156400	0	0	
SF_0066|SF_0066	2	2	0	0	0	104287	104287	0	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1O1V|NADAS_0S2286	3	1	2	0	0	822747	123261	699486	0	0	
con_scz_aber_eur_A6.0*Ab_PT-25JY|GENIP_BIP18521	2	1	1	0	0	258615	81738	176877	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NYJ|HOBOS_0S2203	6	1	2	0	3	339400	37839	69913	0	231648	
cas_scz_uclo_eur_A6.0*UCL_PT-1O22|GAUZE_0S2292	1	1	0	0	0	10362	10362	0	0	0	
con_scz_port_eur_A6.0*Port_PT-1PPN|AWING_AZ8364-15	5	1	4	0	0	438397	32359	406038	0	0	
SF_0261|SF_0261	2	1	1	0	0	150337	107934	42403	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22BI|UNMAN_33261632	2	1	1	0	0	120545	89350	31195	0	0	
SF_0173|SF_0173	3	1	2	0	0	447308	32730	414578	0	0	
con_scz_port_eur_A6.0*Port_PT-1OIF|SNOOP_AZ8283-8	1	0	1	0	0	31090	0	31090	0	0	
TEPEE_p_Bipolar_ED_Affy_P4_BI_SNP_G06_143514.CEL	4	1	3	0	0	326847	132828	194019	0	0	
SF_0847|SF_0847	5	3	2	0	0	821032	776735	44297	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22LX|COVET_8568223	1	1	0	0	0	124040	124040	0	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23KB|WRACK_20273373	4	3	1	0	0	1906494	1856315	50179	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23OE|MUTER_12769592	1	1	0	0	0	27019	27019	0	0	0	
con_scz_port_eur_A6.0*Port_PT-1P8K|COAST_AZ8453-5	2	1	1	0	0	224466	144072	80394	0	0	
c893|c893	16	0	14	0	2	2995058	0	1561681	0	1433377	
cas_scz_uclo_eur_A6.0*UCL_PT-1NW6|LAIRS_0S2120	1	0	1	0	0	449869	0	449869	0	0	
p1157|p1157	2	0	1	0	1	167113	0	45515	0	121598	
cas_scz_aber_eur_A6.0*Ab_PT-233I|GENIP_12763943	2	1	1	0	0	244285	27632	216653	0	0	
SF_1029|SF_1029	6	3	1	2	0	304799	172178	60358	72263	0	
NOT_IN_PGC_MASTER|NADAS_F621-03	4	1	2	1	0	218101	42717	118007	57377	0	
p209|p209	5	3	2	0	0	561021	335516	225505	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23P1|GOUTS_12772206	2	1	1	0	0	84491	32691	51800	0	0	
cas_scz_port_eur_A6.0*Port_PT-1OYL|ANISE_AZ8549-17	1	1	0	0	0	50215	50215	0	0	0	
SF_0274|SF_0274	1	0	1	0	0	80763	0	80763	0	0	
cas_scz_swe1_eur_A5.0*Sw1_PT-1S84|CHICO_36112287	1	0	1	0	0	76472	0	76472	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-23DD|HERBS_12764542	2	1	1	0	0	399341	112154	287187	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-23CO|THERM_12764449	3	0	0	1	2	130619	0	0	81468	49151	
cas_scz_port_eur_A6.0*Port_PT-1O6S|MINOR_AZ8008-6	1	0	0	0	1	61702	0	0	0	61702	
cas_scz_aber_eur_A6.0*Ab_PT-22UY|DRECK_8567866	6	0	4	0	2	800351	0	633500	0	166851	
cas_scz_aber_eur_A6.0*Ab_PT-24BC|HERBS_12778827	1	1	0	0	0	35587	35587	0	0	0	
p270|p270	2	2	0	0	0	54009	54009	0	0	0	
p114|p114	2	0	2	0	0	179702	0	179702	0	0	
c923|c923	11	1	10	0	0	736186	19980	716206	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-238A|THERM_12764500	1	1	0	0	0	28105	28105	0	0	0	
con_scz_aber_eur_A6.0*Ab_PT-242X|GENIP_33262499	2	2	0	0	0	84200	84200	0	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23WE|TRACK_33262056	1	0	0	0	1	104266	0	0	0	104266	
con_scz_port_eur_A6.0*Port_PT-1OI7|AWING_AZ8274-6	1	1	0	0	0	49085	49085	0	0	0	
NOT_IN_PGC_MASTER|STORK_36112225	2	0	1	0	1	107101	0	41729	0	65372	
con_scz_port_eur_A6.0*Port_PT-1PPB|SNOOP_AZ8352-3	1	1	0	0	0	34532	34532	0	0	0	
p5|p5	2	1	1	0	0	260892	160304	100588	0	0	
cas_scz_swe1_eur_A5.0*Sw1_PT-1S62|PALEA_36112222	4	1	3	0	0	491710	25390	466320	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22WO|HERBS_361	2	1	1	0	0	557134	75530	481604	0	0	
SF_0010|SF_0010	2	1	1	0	0	217987	37661	180326	0	0	
p939a|p939a	1	1	0	0	0	40331	40331	0	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-229X|UNMAN_12765989	3	1	2	0	0	225047	28105	196942	0	0	
con_scz_aber_eur_A6.0*Ab_PT-243B|THERM_33262605	5	0	4	0	1	983881	0	893452	0	90429	
SF_0458|SF_0458	2	2	0	0	0	208146	208146	0	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NMV|REBID_00S029	3	2	1	0	0	230967	143575	87392	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23N8|ADDER_20273312	2	2	0	0	0	62693	62693	0	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23PO|DRECK_12786505	2	1	0	1	0	195071	135764	0	59307	0	
c1023|c1023	3	3	0	0	0	219009	219009	0	0	0	
p810|p810	1	1	0	0	0	248567	248567	0	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22QH|BLOCK_8568287	2	2	0	0	0	150836	150836	0	0	0	
c789|c789	3	2	1	0	0	152904	76053	76851	0	0	
TEPEE_p_Bipolar_ED_Affy_P4_BI_SNP_B10_143568.CEL	4	1	3	0	0	340629	40384	300245	0	0	
con_scz_port_eur_A6.0*Port_PT-1OI4|AWING_AZ8271-2	1	1	0	0	0	26452	26452	0	0	0	
cas_scz_port_eur_A6.0*Port_PT-1PG7|AWING_AZE164-3	1	1	0	0	0	28105	28105	0	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22VE|THERM_8567897	1	1	0	0	0	75015	75015	0	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NPB|REBID_00S109	3	0	2	0	1	995832	0	568375	0	427457	
con_scz_aber_eur_A6.0*Ab_PT-23IA|UNMAN_12776104	3	2	1	0	0	675476	609873	65603	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23NV|GOUTS_20273289	1	0	1	0	0	319757	0	319757	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NZS|HOBOS_0S2247	1	0	1	0	0	134437	0	134437	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-2334|DRECK_12763950	4	1	3	0	0	1189612	42828	1146784	0	0	
XENON_p_Bipolar_ED_Affy_P3_REDO_BI_SNP_D08_162170.CEL	3	3	0	0	0	220305	220305	0	0	0	
c910|c910	2	0	2	0	0	545246	0	545246	0	0	
SF_0302|SF_0302	2	2	0	0	0	81454	81454	0	0	0	
cas_scz_port_eur_A6.0*Port_PT-1OH1|MINOR_AZ9277-4	1	0	1	0	0	52635	0	52635	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-24BR|THERM_8936930	4	1	3	0	0	409212	55886	353326	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-238F|MUTER_12764465	5	2	2	0	1	442549	226077	199216	0	17256	
con_scz_port_eur_A6.0*Port_PT-1OJW|ANISE_AZ8336-15	4	1	3	0	0	1227824	99143	1128681	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-232M|MAUND_12765085	2	2	0	0	0	3532207	3532207	0	0	0	
c876|c876	5	1	4	0	0	533186	40952	492234	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-23DO|BLOCK_12764015	3	1	2	0	0	629751	458475	171276	0	0	
SF_0613|SF_0613	1	0	1	0	0	248539	0	248539	0	0	
con_scz_port_eur_A6.0*Port_PT-1PPQ|MOGGY_AZ8367-18	1	0	1	0	0	64715	0	64715	0	0	
con_scz_swe1_eur_A5.0*Sw1_PT-1RW8|AWING_36114279	1	1	0	0	0	32230	32230	0	0	0	
con_scz_aber_eur_A6.0*Ab_PT-2415|WATAP_33262048	1	1	0	0	0	32694	32694	0	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NWV|REBID_0S2145	2	0	2	0	0	648406	0	648406	0	0	
c640|c640	7	1	6	0	0	2482495	22562	2459933	0	0	
SF_0801|SF_0801	2	0	2	0	0	186431	0	186431	0	0	
SF_1095|SF_1095	1	0	1	0	0	36699	0	36699	0	0	
p9|p9	6	3	2	1	0	1884863	147967	125162	1611734	0	
LIMNS_p_Bipolar_ED_Affy_P1_BI_SNP_G10_143188.CEL	6	4	2	0	0	318204	248649	69555	0	0	
c766|c766	2	2	0	0	0	322733	322733	0	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23VA|WHEYS_33261935	1	0	1	0	0	50009	0	50009	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23HR|GOUTS_20274240	2	0	2	0	0	72901	0	72901	0	0	
SF_0430|SF_0430	1	1	0	0	0	33196	33196	0	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22R3|MAUND_8567828	3	3	0	0	0	333355	333355	0	0	0	
con_scz_aber_eur_A6.0*Ab_PT-242A|BLOCK_33248125	1	1	0	0	0	65495	65495	0	0	0	
SF_0813|SF_0813	2	1	1	0	0	126070	53537	72533	0	0	
cas_scz_port_eur_A6.0*Port_PT-1PKJ|CONCH_AZ9083-1	4	2	2	0	0	426388	308190	118198	0	0	
TONDO_p_Bipolar_ED_Affy_P2_BI_SNP_A02_143240.CEL	6	5	1	0	0	370170	319844	50326	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22M3|BOURG_8568229	3	2	1	0	0	645945	452371	193574	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22X1|TRACK_392	4	1	3	0	0	541034	65939	475095	0	0	
SF_0588|SF_0588	1	0	0	0	1	10642	0	0	0	10642	
con_scz_aber_eur_A6.0*Ab_PT-248S|UNMAN_33261755	2	1	1	0	0	1346721	29562	1317159	0	0	
SF_0151|SF_0151	2	0	2	0	0	121916	0	121916	0	0	
XENON_p_Bipolar_ED_Affy_P3_REDO_BI_SNP_A08_162164.CEL	2	1	1	0	0	146537	106061	40476	0	0	
p1251|p1251	5	1	4	0	0	382523	51376	331147	0	0	
con_scz_port_eur_A6.0*Port_PT-1OI1|CONCH_AZ8268-7	2	0	1	0	1	211303	0	190703	0	20600	
cas_scz_uclo_eur_A6.0*UCL_PT-1NPA|LAIRS_00S108	2	2	0	0	0	388409	388409	0	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22QK|WHEYS_8568290	1	0	1	0	0	147474	0	147474	0	0	
c764|c764	3	1	2	0	0	351806	10185	341621	0	0	
c956|c956	8	2	6	0	0	3035054	123671	2911383	0	0	
c768|c768	2	0	2	0	0	128228	0	128228	0	0	
con_scz_aber_eur_A6.0*Ab_PT-25JR|GOUTS_BIP18511	1	1	0	0	0	109324	109324	0	0	0	
SF_0541|SF_0541	1	1	0	0	0	332968	332968	0	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-24B8|WRACK_8936881	2	1	1	0	0	51281	15067	36214	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23VG|TRACK_12785402	1	1	0	0	0	99507	99507	0	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NMI|SORGO_00S016	1	0	1	0	0	65002	0	65002	0	0	
c776|c776	2	2	0	0	0	128347	128347	0	0	0	
cas_scz_port_eur_A6.0*Port_PT-1PFL|COAST_AZE129-3	4	3	0	1	0	229933	187849	0	42084	0	
SF_0595|SF_0595	3	2	1	0	0	124339	100267	24072	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NTZ|GAUZE_00S336	2	1	0	0	1	207881	164945	0	0	42936	
TEPEE_p_Bipolar_ED_Affy_P4_BI_SNP_E06_143510.CEL	4	4	0	0	0	225032	225032	0	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23UY|WATAP_12777645	3	2	1	0	0	152949	85785	67164	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1O1J|NADAS_0S2274	2	0	2	0	0	793015	0	793015	0	0	
c611|c611	2	1	0	0	1	629065	48512	0	0	580553	
SF_0271|SF_0271	1	1	0	0	0	203540	203540	0	0	0	
p482|p482	4	2	2	0	0	322704	99255	223449	0	0	
con_scz_aber_eur_A6.0*Ab_PT-25JT|BOURG_BIP18317	2	1	1	0	0	120304	78974	41330	0	0	
con_scz_port_eur_A6.0*Port_PT-1P91|COAST_AZC504-504	5	3	2	0	0	528973	142155	386818	0	0	
con_scz_aber_eur_A6.0*Ab_PT-2433|BOURG_33262631	1	1	0	0	0	334536	334536	0	0	0	
TEPEE_p_Bipolar_ED_Affy_P4_BI_SNP_D06_143508.CEL	1	0	1	0	0	75283	0	75283	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1O2C|SORGO_0S2302	1	1	0	0	0	71630	71630	0	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22K1|STILT_33261909	2	1	1	0	0	305509	49858	255651	0	0	
SF_0683|SF_0683	3	2	0	1	0	122650	61989	0	60661	0	
SF_0612|SF_0612	1	1	0	0	0	52749	52749	0	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23NT|BOURG_20273900	1	0	1	0	0	53322	0	53322	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1O3C|SORGO_0S2337	1	1	0	0	0	69441	69441	0	0	0	
SF_0183|SF_0183	3	2	1	0	0	339216	113192	226024	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1O4E|LAIRS_F394-03	2	0	1	0	1	339873	0	206871	0	133002	
c638|c638	2	1	1	0	0	629890	542522	87368	0	0	
SF_0159|SF_0159	1	1	0	0	0	97087	97087	0	0	0	
SF_0958|SF_0958	1	0	1	0	0	20146	0	20146	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22WM|WATAP_358	3	1	2	0	0	302439	41512	260927	0	0	
TEPEE_p_Bipolar_ED_Affy_P4_BI_SNP_B06_143504.CEL	2	1	1	0	0	396327	76491	319836	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-237V|WHEYS_12764506	3	0	2	0	1	143539	0	124512	0	19027	
SF_0636|SF_0636	1	0	1	0	0	109460	0	109460	0	0	
SF_0263|SF_0263	1	1	0	0	0	96735	96735	0	0	0	
SF_0254|SF_0254	1	1	0	0	0	159850	159850	0	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1O32|HOBOS_0S2327	1	0	0	0	1	135338	0	0	0	135338	
cas_scz_uclo_eur_A6.0*UCL_PT-1NWU|NADAS_0S2144	2	0	2	0	0	134650	0	134650	0	0	
c689|c689	5	1	4	0	0	1103153	779006	324147	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NPT|GAUZE_00S137	2	1	1	0	0	132937	39965	92972	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NO4|SORGO_00S073	4	1	3	0	0	579049	159609	419440	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23PK|HERBS_12765294	1	0	1	0	0	72286	0	72286	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-237P|ADDER_12764510	1	0	1	0	0	99146	0	99146	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22GT|ADDER_33261705	2	2	0	0	0	230449	230449	0	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NZ2|RYNDS_0S2221	4	1	3	0	0	305559	12809	292750	0	0	
SF_0992|SF_0992	4	3	1	0	0	214460	193170	21290	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NUS|GAUZE_00S658	5	2	2	0	1	1262568	290144	764543	0	207881	
c756|c756	1	0	0	1	0	85717	0	0	85717	0	
SF_0345|SF_0345	2	1	1	0	0	487832	148083	339749	0	0	
cas_scz_port_eur_A6.0*Port_PT-1ODY|MINOR_AZ9085-1	7	1	6	0	0	602735	62122	540613	0	0	
c1017|c1017	5	1	4	0	0	328016	73401	254615	0	0	
con_scz_aber_eur_A6.0*Ab_PT-2426|UNMAN_33261624	1	1	0	0	0	110541	110541	0	0	0	
SF_1086|SF_1086	2	0	2	0	0	278864	0	278864	0	0	
c878|c878	3	2	1	0	0	265532	145432	120100	0	0	
TONDO_p_Bipolar_ED_Affy_P2_BI_SNP_F07_143330.CEL	1	1	0	0	0	178306	178306	0	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22WN|HERBS_299	3	2	1	0	0	1879446	1570187	309259	0	0	
con_scz_aber_eur_A6.0*Ab_PT-246B|HERBS_33262593	1	1	0	0	0	22283	22283	0	0	0	
SF_0176|SF_0176	5	0	3	2	0	856959	0	765527	91432	0	
cas_scz_aber_eur_A6.0*Ab_PT-22VH|HERBS_8567894	4	4	0	0	0	402421	402421	0	0	0	
c589|c589	3	1	2	0	0	212453	31379	181074	0	0	
c982|c982	3	2	1	0	0	517571	441923	75648	0	0	
c1003|c1003	2	0	2	0	0	445328	0	445328	0	0	
TEPEE_p_Bipolar_ED_Affy_P4_BI_SNP_B04_143472.CEL	2	0	2	0	0	144196	0	144196	0	0	
con_scz_aber_eur_A6.0*Ab_PT-25IC|STILT_BIP18370	2	2	0	0	0	97371	97371	0	0	0	
cas_scz_swe1_eur_A5.0*Sw1_PT-1S2U|SODIC_36112653	3	2	1	0	0	124557	88753	35804	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-229R|THERM_12779013	1	1	0	0	0	68914	68914	0	0	0	
TEPEE_p_Bipolar_ED_Affy_P4_BI_SNP_H04_143484.CEL	4	3	1	0	0	445532	327892	117640	0	0	
c631|c631	4	3	1	0	0	2546055	290768	2255287	0	0	
cas_scz_port_eur_A6.0*Port_PT-1OYU|ANISE_AZ9079-1	1	1	0	0	0	38297	38297	0	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23PH|DRECK_8578987	1	0	1	0	0	36845	0	36845	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23OA|MUTER_20273370	1	1	0	0	0	18446	18446	0	0	0	
SF_0339|SF_0339	3	1	2	0	0	231952	34403	197549	0	0	
XENON_p_Bipolar_ED_Affy_P3_REDO_BI_SNP_D01_162058.CEL	1	1	0	0	0	111162	111162	0	0	0	
SF_0570|SF_0570	1	0	1	0	0	62070	0	62070	0	0	
cas_scz_port_eur_A6.0*Port_PT-1OZE|CONCH_AZ9143-1	2	1	1	0	0	335068	178306	156762	0	0	
cas_scz_port_eur_A6.0*Port_PT-1PLM|COAST_AZ9199-5	6	3	2	0	1	786674	283361	405973	0	97340	
cas_scz_port_eur_A6.0*Port_PT-1PBS|CONCH_AZE034-3	1	1	0	0	0	70946	70946	0	0	0	
con_scz_aber_eur_A6.0*Ab_PT-25BT|UNMAN_BIP18580	3	0	2	0	1	563028	0	135571	0	427457	
cas_scz_aber_eur_A6.0*Ab_PT-233L|GOUTS_12763909	3	1	2	0	0	1031190	198354	832836	0	0	
con_scz_aber_eur_A6.0*Ab_PT-25JP|MAUND_BIP18314	1	1	0	0	0	132115	132115	0	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-23DS|COVET_33262259	3	1	2	0	0	814098	213111	600987	0	0	
con_scz_aber_eur_A6.0*Ab_PT-25JQ|GOUTS_BIP18534	2	1	0	1	0	252239	88605	0	163634	0	
cas_scz_aber_eur_A6.0*Ab_PT-22R9|ADDER_8567834	1	1	0	0	0	115211	115211	0	0	0	
p1281|p1281	2	1	0	1	0	494090	40331	0	453759	0	
SF_0844|SF_0844	3	2	1	0	0	794228	299744	494484	0	0	
con_scz_aber_eur_A6.0*Ab_PT-243A|GENIP_33262614	2	0	2	0	0	121449	0	121449	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-24BH|WHEYS_8936867	2	1	1	0	0	1130895	32459	1098436	0	0	
TONDO_p_Bipolar_ED_Affy_P2_BI_SNP_H03_143270.CEL	5	3	2	0	0	719534	415256	304278	0	0	
TONDO_p_Bipolar_ED_Affy_P2_BI_SNP_C04_143276.CEL	3	2	0	0	1	196240	96428	0	0	99812	
SF_1138|SF_1138	3	1	0	2	0	270016	134930	0	135086	0	
p400|p400	3	1	1	0	1	2474791	73396	2255287	0	146108	
cas_scz_aber_eur_A6.0*Ab_PT-22JS|THERM_33261977	1	1	0	0	0	26233	26233	0	0	0	
c957|c957	5	1	3	1	0	713915	271912	259834	182169	0	
cas_scz_aber_eur_A6.0*Ab_PT-231W|WHEYS_12765068	1	0	1	0	0	36013	0	36013	0	0	
cas_scz_port_eur_A6.0*Port_PT-1P14|SAUCY_AZ9204-3	2	1	1	0	0	730411	46795	683616	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22W4|BOURG_122	3	2	1	0	0	1372302	1051330	320972	0	0	
cas_scz_port_eur_A6.0*Port_PT-1PBX|ANISE_AZE040-3	3	1	2	0	0	770908	203019	567889	0	0	
con_scz_aber_eur_A6.0*Ab_PT-246Y|HERBS_33261734	1	1	0	0	0	306271	306271	0	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22G8|STILT_33262436	5	4	1	0	0	1814521	1653656	160865	0	0	
cas_scz_port_eur_A6.0*Port_PT-1OCU|MINOR_AZE147-3	2	1	1	0	0	120105	26761	93344	0	0	
con_scz_aber_eur_A6.0*Ab_PT-23P2|DRECK_12771008	3	1	2	0	0	1042485	164917	877568	0	0	
SF_0164|SF_0164	2	1	1	0	0	106498	23422	83076	0	0	
con_scz_aber_eur_A6.0*Ab_PT-25CL|WATAP_BIP18473	2	1	1	0	0	749601	51441	698160	0	0	
SF_0380|SF_0380	2	1	1	0	0	349799	42592	307207	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22W3|DRECK_175	1	0	0	0	1	104266	0	0	0	104266	
SF_0074|SF_0074	2	0	2	0	0	136249	0	136249	0	0	
cas_scz_port_eur_A6.0*Port_PT-1OFJ|MINOR_AZ9077-2	1	1	0	0	0	31922	31922	0	0	0	
con_scz_swe1_eur_A5.0*Sw1_PT-1S24|CHICO_36113627	1	0	1	0	0	83198	0	83198	0	0	
SF_0999|SF_0999	4	0	3	1	0	376037	0	300877	75160	0	
con_scz_aber_eur_A6.0*Ab_PT-246Z|MAUND_33261735	2	1	1	0	0	259383	43478	215905	0	0	
SF_1103|SF_1103	5	1	3	1	0	998118	94753	859931	43434	0	
cas_scz_aber_eur_A6.0*Ab_PT-22GS|ADDER_33248139	3	2	1	0	0	628233	55739	572494	0	0	
cas_scz_swe1_eur_A5.0*Sw1_PT-1RZS|CHICO_36112159	2	0	2	0	0	781632	0	781632	0	0	
SF_1083|SF_1083	2	0	2	0	0	759675	0	759675	0	0	
cas_scz_port_eur_A6.0*Port_PT-1PK7|CONCH_AZ9041-4	3	0	3	0	0	345145	0	345145	0	0	
con_scz_port_eur_A6.0*Port_PT-1OJG|MOGGY_AZ8320-9	2	1	0	1	0	107600	26132	0	81468	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NRW|LAIRS_00S245	2	1	1	0	0	113855	27913	85942	0	0	
cas_scz_swe1_eur_A5.0*Sw1_PT-1SD9|PALEA_36112417	2	1	1	0	0	85274	53578	31696	0	0	
cas_scz_port_eur_A6.0*Port_PT-1OHE|SNOOP_AZ9305-4	3	2	1	0	0	337395	284035	53360	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-22VD|BLOCK_8567887	1	1	0	0	0	166376	166376	0	0	0	
c927|c927	14	2	12	0	0	1987430	75948	1911482	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1O1O|NADAS_0S2279	1	1	0	0	0	326549	326549	0	0	0	
cas_scz_aber_eur_A6.0*Ab_PT-238D|MUTER_12764490	7	4	3	0	0	415136	162063	253073	0	0	
p1052|p1052	1	0	0	1	0	45093	0	0	45093	0	
cas_scz_aber_eur_A6.0*Ab_PT-22GM|THERM_33261741	1	1	0	0	0	666441	666441	0	0	0	
cas_scz_port_eur_A6.0*Port_PT-1PG1|CONCH_AZE153-3	3	2	1	0	0	167360	87754	79606	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1NP9|GAUZE_00S105	1	0	0	1	0	73883	0	0	73883	0	
con_scz_port_eur_A6.0*Port_PT-1PPS|AWING_AZ8369-20	2	1	1	0	0	158788	99051	59737	0	0	
cas_scz_port_eur_A6.0*Port_PT-1PBU|ANISE_AZE036-3	2	1	1	0	0	321036	133159	187877	0	0	
SF_0360|SF_0360	2	1	1	0	0	90976	66679	24297	0	0	
cas_scz_uclo_eur_A6.0*UCL_PT-1O47|HOBOS_F158-03	2	1	0	0	1	67108	50734	0	0	16374	
con_scz_swe1_eur_A5.0*Sw1_PT-1RVP|SODIC_36114145	1	1	0	0	0	48120	48120	0	0	0	
